Date,LP_Total_Value,FD_Benchmark,LP_Value_No_Fees
2016-07-29,1260632.4802522815,1028175.1450711924,1157632.4802522815
2016-08-01,1257331.7686353307,1028244.65688156,1154081.7686353307
2016-08-02,1258183.0889183937,1028314.1733914105,1154683.0889183937
2016-08-03,1258289.9954450398,1028383.6946010621,1154539.9954450398
2016-08-04,1258597.2055264667,1028453.2205108322,1154597.2055264667
2016-08-05,1256069.7175160067,1028522.7511210387,1151819.7175160067
2016-08-08,1259755.8724305301,1028592.2864319994,1155255.8724305301
2016-08-09,1260148.9659038838,1028661.8264440321,1155398.9659038838
2016-08-10,1252667.6856159929,1028731.3711574544,1147667.6856159929
2016-08-11,1247763.5215139946,1028800.9205725845,1142513.5215139946
2016-08-12,1247154.4827853637,1028870.4746897401,1141654.4827853637
2016-08-15,1256682.0737466624,1028940.0335092391,1150932.0737466624
2016-08-16,1248943.0067434164,1029009.5970313995,1142943.0067434164
2016-08-17,1246615.9588273107,1029079.165256539,1140365.9588273107
2016-08-18,1250101.6053776932,1029148.7381849756,1143601.6053776932
2016-08-19,1248261.321042223,1029218.3158170276,1141511.321042223
2016-08-22,1257817.517044235,1029287.8981530125,1150817.517044235
2016-08-23,1262219.5489442488,1029357.4851932487,1154969.5489442488
2016-08-24,1263042.1959168115,1029427.0769380543,1155542.1959168115
2016-08-25,1264609.3931853645,1029496.6733877471,1156859.3931853645
2016-08-26,1258846.1903547354,1029566.2745426451,1150846.1903547354
2016-08-29,1268173.204682106,1029635.8804030668,1159923.204682106
2016-08-30,1264500.2861869468,1029705.49096933,1156000.2861869468
2016-08-31,1268157.76779097,1029775.1062417529,1159407.76779097
2016-09-01,1273275.6766764738,1029844.7262206536,1164275.6766764738
2016-09-02,1279395.7860337493,1029914.3509063506,1170145.7860337493
2016-09-05,1276639.1846184346,1029983.980299162,1167139.1846184346
2016-09-06,1275400.0840264538,1030053.6143994057,1165650.0840264538
2016-09-07,1270553.198275669,1030123.2532074003,1160553.198275669
2016-09-08,1268798.797332126,1030192.8967234641,1158548.797332126
2016-09-09,1277037.8643353719,1030262.5449479152,1166537.8643353719
2016-09-12,1285133.5647861164,1030332.197881072,1174383.5647861164
2016-09-13,1280973.8827103216,1030401.8555232529,1169973.8827103216
2016-09-14,1293021.311506299,1030471.517874776,1181771.311506299
2016-09-15,1290808.8202926207,1030541.1849359602,1179308.8202926207
2016-09-16,1291058.8202926207,1030610.8567071235,1179308.8202926207
2016-09-19,1295833.0590708428,1030680.5331885843,1183833.0590708428
2016-09-20,1296140.2691522695,1030750.2143806613,1183890.2691522695
2016-09-21,1295473.952072425,1030819.9002836728,1182973.952072425
2016-09-22,1288479.4353651698,1030889.5908979374,1175729.4353651698
2016-09-23,1287154.5879208355,1030959.2862237735,1174154.5879208355
2016-09-26,1291842.9433071306,1031028.9862614996,1178592.9433071306
2016-09-27,1298249.2396111134,1031098.6910114344,1184749.2396111134
2016-09-28,1297153.5055716338,1031168.4004738965,1183403.5055716338
2016-09-29,1287438.7109353454,1031238.1146492044,1173438.7109353454
2016-09-30,1296135.8682087264,1031307.8335376766,1181885.8682087264
2016-10-03,1295813.2212361638,1031377.557139632,1181313.2212361638
2016-10-04,1291767.9593232225,1031447.2854553891,1177017.9593232225
2016-10-05,1303385.8346199912,1031517.0184852667,1188385.8346199912
2016-10-06,1299712.9161248321,1031586.7562295835,1184462.9161248321
2016-10-07,1304544.5015240547,1031656.498688658,1189044.5015240547
2016-10-10,1303820.8378232098,1031726.2458628094,1188070.8378232098
2016-10-11,1297399.1046280907,1031795.9977523559,1181399.1046280907
2016-10-12,1311164.4743417564,1031865.7543576166,1194914.4743417564
2016-10-13,1317800.0205901677,1031935.5156789105,1201300.0205901677
2016-10-14,1317534.583699032,1032005.2817165562,1200784.583699032
2016-10-17,1321650.1555731904,1032075.0524708724,1204650.1555731904
2016-10-18,1323131.4694498165,1032144.8279421784,1205881.4694498165
2016-10-19,1318084.1436046776,1032214.6081307929,1200584.1436046776
2016-10-20,1310774.6301006407,1032284.3930370347,1193024.6301006407
2016-10-21,1313974.0214345285,1032354.1826612228,1195974.0214345285
2016-10-24,1316171.0757570711,1032423.977003676,1197921.0757570711
2016-10-25,1312211.8337756307,1032493.776064714,1193711.8337756307
2016-10-26,1305503.6405546565,1032563.5798446551,1186753.6405546565
2016-10-27,1308617.1484966173,1032633.3883438184,1189617.1484966173
2016-10-28,1320807.6707659487,1032703.2015625233,1201557.6707659487
2016-10-31,1322031.3344667938,1032773.0195010884,1202531.3344667938
2016-11-01,1319675.4767006142,1032842.8421598333,1199925.4767006142
2016-11-02,1318780.182755489,1032912.6695390766,1198780.182755489
2016-11-03,1314878.150855475,1032982.5016391381,1194628.150855475
2016-11-04,1316130.3513272465,1033052.3384603363,1195630.3513272465
2016-11-07,1325572.0588966182,1033122.1800029909,1204822.0588966182
2016-11-08,1326222.9390853269,1033192.0262674206,1205222.9390853269
2016-11-09,1317452.9982998092,1033261.877253945,1196202.9982998092
2016-11-10,1338319.7912473765,1033331.7329628833,1216819.7912473765
2016-11-11,1356609.5362788378,1033401.5933945546,1234859.5362788378
2016-11-14,1384806.7293255874,1033471.4585492783,1262806.7293255874
2016-11-15,1358541.2902498182,1033541.3284273738,1236291.2902498182
2016-11-16,1363372.739109467,1033611.2030291602,1240872.739109467
2016-11-17,1372499.4498820573,1033681.0823549571,1249749.4498820573
2016-11-18,1375899.2813102994,1033750.9664050839,1252899.2813102994
2016-11-21,1387173.4864997861,1033820.8551798596,1263923.4864997861
2016-11-22,1387423.4864997861,1033890.748679604,1263923.4864997861
2016-11-23,1388675.6869715578,1033960.6469046363,1264925.6869715578
2016-11-24,1383198.80762721,1034030.5498552762,1259198.80762721
2016-11-25,1395618.443301396,1034100.4575318431,1271368.443301396
2016-11-28,1398159.1677312204,1034170.3699346565,1273659.1677312204
2016-11-29,1401558.9991594625,1034240.2870640359,1276808.9991594625
2016-11-30,1402037.9760247432,1034310.2089203007,1277037.9760247432
2016-12-01,1404492.9536022143,1034380.1355037708,1279242.9536022143
2016-12-02,1402595.3226457438,1034450.0668147656,1277095.3226457438
2016-12-05,1397118.443301396,1034520.0028536046,1271368.443301396
2016-12-06,1399086.5207586577,1034589.9436206076,1273086.5207586577
2016-12-07,1399336.5207586577,1034659.8891160943,1273086.5207586577
2016-12-08,1390996.1334723488,1034729.8393403841,1264496.1334723488
2016-12-09,1392677.8874433292,1034799.7942937972,1265927.8874433292
2016-12-12,1392927.8874433292,1034869.7539766527,1265927.8874433292
2016-12-13,1390600.8395272235,1034939.7183892711,1263350.8395272235
2016-12-14,1395432.2883868723,1035009.6875319713,1267932.2883868723
2016-12-15,1400120.6437731674,1035079.6614050737,1272370.6437731674
2016-12-16,1405667.9696183065,1035149.640008898,1277667.9696183065
2016-12-19,1409210.8945199023,1035219.6233437639,1280960.8945199023
2016-12-20,1410033.6780320387,1035289.6114099912,1281533.6780320387
2016-12-21,1410713.2315312477,1035359.6042078999,1281963.2315312477
2016-12-22,1410963.2315312477,1035429.60173781,1281963.2315312477
2016-12-23,1412072.2019900917,1035499.604000041,1282822.2019900917
2016-12-26,1409888.2475473396,1035569.6109949133,1280388.2475473396
2016-12-27,1410138.2475473396,1035639.6227227469,1280388.2475473396
2016-12-28,1411676.7715053926,1035709.6391838614,1281676.7715053926
2016-12-29,1412928.971977164,1035779.660378577,1282678.971977164
2016-12-30,1414038.0789755818,1035849.6863072135,1283538.0789755818
2017-01-02,1414574.4024618631,1035919.7169700913,1283824.4024618631
2017-01-03,1414824.4024618631,1035989.7523675304,1283824.4024618631
2017-01-04,1416935.5733924787,1036059.7924998507,1285685.5733924787
2017-01-05,1418617.3273634592,1036129.8373673724,1287117.3273634592
2017-01-06,1411995.154073986,1036199.8869704156,1280245.154073986
2017-01-09,1412101.9240610583,1036269.9413093006,1280101.9240610583
2017-01-10,1413497.3545457574,1036340.0003843473,1281247.3545457574
2017-01-11,1413031.4775602673,1036410.0641958762,1280531.4775602673
2017-01-12,1412422.3705618496,1036480.1327442075,1279672.3705618496
2017-01-13,1400789.0583739448,1036550.2060296612,1267789.0583739448
2017-01-16,1410345.3226457438,1036620.2840525575,1277095.3226457438
2017-01-17,1412170.170090078,1036690.3668132173,1278670.170090078
2017-01-18,1410845.3226457438,1036760.4543119601,1277095.3226457438
2017-01-19,1413242.9536022143,1036830.5465491068,1279242.9536022143
2017-01-20,1407766.0742578665,1036900.6435249775,1273516.0742578665
2017-01-23,1407156.9672594487,1036970.7452398926,1272656.9672594487
2017-01-24,1404829.919343343,1037040.8516941727,1270079.919343343
2017-01-25,1404364.042357853,1037110.9628881379,1269364.042357853
2017-01-26,1400547.893849766,1037181.0788221088,1265297.893849766
2017-01-27,1403289.0583739448,1037251.1994964058,1267789.0583739448
2017-01-30,1405171.2524392796,1037321.3249113493,1269421.2524392796
2017-01-31,1404648.1653723626,1037391.4550672601,1268648.1653723626
2017-02-01,1403953.1749820178,1037461.5899644586,1267703.1749820178
2017-02-02,1404518.1717787995,1037531.7296032651,1268018.1717787995
2017-02-03,1402763.7708352564,1037601.8739840003,1266013.7708352564
2017-02-06,1402641.5639570479,1037672.0231069849,1265641.5639570479
2017-02-07,1405096.4049949453,1037742.1769725394,1267846.4049949453
2017-02-08,1408295.7963288333,1037812.3355809847,1270795.7963288333
2017-02-09,1408402.5663159057,1037882.498932641,1270652.5663159057
2017-02-10,1409368.443301396,1037952.6670278292,1271368.443301396
2017-02-13,1410477.41376024,1038022.8398668701,1272227.41376024
2017-02-14,1411872.844244939,1038093.0174500842,1273372.844244939
2017-02-15,1411836.5207586577,1038163.1997777924,1273086.5207586577
2017-02-16,1411800.1972723764,1038233.3868503153,1272800.1972723764
2017-02-17,1413481.814703783,1038303.578667974,1274231.814703783
2017-02-20,1414590.9217022008,1038373.7752310889,1275090.9217022008
2017-02-21,1415556.7986876909,1038443.9765399811,1275806.7986876909
2017-02-22,1415663.5686747634,1038514.1825949715,1275663.5686747634
2017-02-23,1414539.1613247835,1038584.3933963807,1274289.1613247835
2017-02-24,1412154.7667876773,1038654.6089445297,1271654.7667876773
2017-02-27,1412691.0902739586,1038724.8292397396,1271941.0902739586
2017-02-28,1410936.6893304153,1038795.054282331,1269936.6893304153
2017-03-01,1413477.41376024,1038865.2840726251,1272227.41376024
2017-03-02,1414300.1972723764,1038935.5186109428,1272800.1972723764
2017-03-03,1415065.6341635121,1039005.7578976051,1273315.6341635121
2017-03-06,1416804.5982159195,1039076.001932933,1274804.5982159195
2017-03-07,1416138.2811360748,1039146.2507172477,1273888.2811360748
2017-03-08,1415300.1972723764,1039216.5042508701,1272800.1972723764
2017-03-09,1418986.215647326,1039286.7625341213,1276236.215647326
2017-03-10,1419522.6756731812,1039357.0255673224,1276522.6756731812
2017-03-13,1417195.4912175017,1039427.2933507947,1273945.4912175017
2017-03-14,1416300.1972723764,1039497.5658848588,1272800.1972723764
2017-03-15,1416550.1972723764,1039567.8431698368,1272800.1972723764
2017-03-16,1413650.365844134,1039638.1252060492,1269650.365844134
2017-03-17,1413327.7188715716,1039708.4119938173,1269077.7188715716
2017-03-20,1413864.042357853,1039778.7035334625,1269364.042357853
2017-03-21,1410677.8874433292,1039848.999825306,1265927.8874433292
2017-03-22,1412073.3179280283,1039919.300869669,1267073.3179280283
2017-03-23,1411750.5344158919,1039989.606666873,1266500.5344158919
2017-03-24,1412573.3179280283,1040059.9172172394,1267073.3179280283
2017-03-27,1411677.8874433292,1040130.232521089,1265927.8874433292
2017-03-28,1408778.056015087,1040200.5525787437,1262778.056015087
2017-03-29,1411462.0104578391,1040270.8773905247,1265212.0104578391
2017-03-30,1410709.8099860675,1040341.2069567533,1264209.8099860675
2017-03-31,1412248.3339441204,1040411.5412777512,1265498.3339441204
2017-04-03,1412641.5639570479,1040481.8803538396,1265641.5639570479
2017-04-04,1413750.5344158919,1040552.2241853402,1266500.5344158919
2017-04-05,1415145.964900591,1040622.5727725744,1267645.964900591
2017-04-06,1415539.0583739448,1040692.9261158637,1267789.0583739448
2017-04-07,1417793.5958570617,1040763.2842155297,1269793.5958570617
2017-04-10,1418186.6893304153,1040833.6470718938,1269936.6893304153
2017-04-11,1417720.8123449252,1040904.0146852777,1269220.8123449252
2017-04-12,1417684.488858644,1040974.3870560031,1268934.488858644
2017-04-13,1415786.8579021732,1041044.7641843914,1266786.8579021732
2017-04-14,1411741.7325288057,1041115.1460707646,1262491.7325288057
2017-04-17,1409987.3315852627,1041185.532715444,1260487.3315852627
2017-04-18,1410237.3315852627,1041255.9241187515,1260487.3315852627
2017-04-19,1411346.4385836804,1041326.3202810088,1261346.4385836804
2017-04-20,1410021.4545997726,1041396.7212025377,1259771.4545997726
2017-04-21,1409555.5776142823,1041467.1268836597,1259055.5776142823
2017-04-24,1409662.4841409286,1041537.5373246969,1258912.4841409286
2017-04-25,1408337.5001570205,1041607.952525971,1257337.5001570205
2017-04-26,1401142.543355411,1041678.3724878036,1249892.543355411
2017-04-27,1395093.0170385004,1041748.7972105169,1243593.0170385004
2017-04-28,1395486.247051428,1041819.2266944326,1243736.247051428
2017-05-01,1394304.4930804474,1041889.6609398725,1242304.4930804474
2017-05-02,1393552.292608676,1041960.0999471586,1241302.292608676
2017-05-03,1389363.937222381,1042030.5437166129,1236863.937222381
2017-05-04,1389470.7072094535,1042100.9922485574,1236720.7072094535
2017-05-05,1392870.5386376956,1042171.4455433137,1239870.5386376956
2017-05-08,1394838.6160949573,1042241.9036012043,1241588.6160949573
2017-05-09,1394515.9691223947,1042312.3664225509,1241015.9691223947
2017-05-10,1397629.3405247817,1042382.8340076755,1243879.3405247817
2017-05-11,1396734.0465796564,1042453.3063569006,1242734.0465796564
2017-05-12,1398129.3405247817,1042523.7834705479,1243879.3405247817
2017-05-15,1396661.26306752,1042594.2653489393,1242161.26306752
2017-05-16,1391757.1672353086,1042664.7519923975,1237007.1672353086
2017-05-17,1390002.7662917655,1042735.2434012443,1235002.7662917655
2017-05-18,1392113.937222381,1042805.7395758019,1236863.937222381
2017-05-19,1395084.2151514143,1042876.2405163927,1239584.2151514143
2017-05-22,1392757.1672353086,1042946.7462233389,1237007.1672353086
2017-05-23,1387423.3813643144,1043017.2566969622,1231423.3813643144
2017-05-24,1386384.8574062616,1043087.7719375856,1230134.8574062616
2017-05-25,1381766.9485207577,1043158.2919455307,1225266.9485207577
2017-05-26,1381157.9780619137,1043228.8167211204,1224407.9780619137
2017-05-29,1378830.930145808,1043299.3462646767,1221830.930145808
2017-05-30,1380655.777590142,1043369.8805765219,1223405.777590142
2017-05-31,1382194.301548195,1043440.4196569787,1224694.301548195
2017-06-01,1384735.0259780195,1043510.9635063693,1226985.0259780195
2017-06-02,1385271.3494643008,1043581.5121250161,1227271.3494643008
2017-06-05,1383230.6250344764,1043652.0655132413,1224980.6250344764
2017-06-06,1376894.7752312843,1043722.6236713676,1218394.7752312843
2017-06-07,1380437.7001328804,1043793.1865997176,1221687.7001328804
2017-06-08,1379542.2696481813,1043863.7542986138,1220542.2696481813
2017-06-09,1380508.1466336714,1043934.3267683785,1221258.1466336714
2017-06-12,1380042.2696481813,1044004.9040093342,1220542.2696481813
2017-06-13,1381008.1466336714,1044075.4860218036,1221258.1466336714
2017-06-14,1379826.529202265,1044146.0728061093,1219826.529202265
2017-06-15,1376640.3742877413,1044216.6643625741,1216390.3742877413
2017-06-16,1382617.2536320894,1044287.2606915203,1222117.2536320894
2017-06-19,1384012.5475772147,1044357.8617932707,1223262.5475772147
2017-06-20,1386123.8550474038,1044428.4676681479,1225123.8550474038
2017-06-21,1388521.3494643008,1044499.0783164747,1227271.3494643008
2017-06-22,1388055.6090183842,1044569.6937385736,1226555.6090183842
2017-06-23,1389594.1329764372,1044640.3139347677,1227844.1329764372
2017-06-26,1389128.255990947,1044710.9389053795,1227128.255990947
2017-06-27,1389378.255990947,1044781.568650732,1227128.255990947
2017-06-28,1389341.9325046656,1044852.2031711476,1226841.9325046656
2017-06-29,1391739.4269215625,1044922.8424669497,1228989.4269215625
2017-06-30,1391989.4269215625,1044993.4865384607,1228989.4269215625
2017-07-03,1391666.7799489999,1045064.1353860035,1228416.7799489999
2017-07-04,1393634.8574062616,1045134.7890099012,1230134.8574062616
2017-07-05,1393598.5339199803,1045205.4474104766,1229848.5339199803
2017-07-06,1393848.5339199803,1045276.1105880525,1229848.5339199803
2017-07-07,1394098.5339199803,1045346.7785429523,1229848.5339199803
2017-07-10,1394348.5339199803,1045417.4512754986,1229848.5339199803
2017-07-11,1394168.9804207713,1045488.1287860145,1229418.9804207713
2017-07-12,1393846.3334482086,1045558.8110748228,1228846.3334482086
2017-07-13,1393695.4532595,1045629.4981422472,1228445.4532595
2017-07-14,1393057.809490156,1045700.18998861,1227557.809490156
2017-07-17,1392448.7024917381,1045770.8866142348,1226698.7024917381
2017-07-18,1392841.9325046656,1045841.5880194443,1226841.9325046656
2017-07-19,1392519.1489925291,1045912.294204562,1226269.1489925291
2017-07-20,1393628.255990947,1045983.0051699111,1227128.255990947
2017-07-21,1393735.0259780195,1046053.7209158143,1226985.0259780195
